version,name,cuda,torch,cxx,python,download_url
v2.7.3,flash_attn-2.7.3+cu11torch2.5cxx11abiTRUE-cp311-cp311-linux_x86_64.whl,cu11,torch2.5,cxx11abiTRUE,cp311,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.3/flash_attn-2.7.3%2Bcu11torch2.5cxx11abiTRUE-cp311-cp311-linux_x86_64.whl
v2.7.3,flash_attn-2.7.3+cu11torch2.5cxx11abiTRUE-cp312-cp312-linux_x86_64.whl,cu11,torch2.5,cxx11abiTRUE,cp312,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.3/flash_attn-2.7.3%2Bcu11torch2.5cxx11abiTRUE-cp312-cp312-linux_x86_64.whl
v2.7.3,flash_attn-2.7.3+cu11torch2.5cxx11abiTRUE-cp313-cp313-linux_x86_64.whl,cu11,torch2.5,cxx11abiTRUE,cp313,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.3/flash_attn-2.7.3%2Bcu11torch2.5cxx11abiTRUE-cp313-cp313-linux_x86_64.whl
v2.7.3,flash_attn-2.7.3+cu11torch2.5cxx11abiTRUE-cp39-cp39-linux_x86_64.whl,cu11,torch2.5,cxx11abiTRUE,cp39,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.3/flash_attn-2.7.3%2Bcu11torch2.5cxx11abiTRUE-cp39-cp39-linux_x86_64.whl
v2.7.3,flash_attn-2.7.3+cu11torch2.6cxx11abiFALSE-cp310-cp310-linux_x86_64.whl,cu11,torch2.6,cxx11abiFALSE,cp310,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.3/flash_attn-2.7.3%2Bcu11torch2.6cxx11abiFALSE-cp310-cp310-linux_x86_64.whl
v2.7.3,flash_attn-2.7.3+cu11torch2.6cxx11abiFALSE-cp311-cp311-linux_x86_64.whl,cu11,torch2.6,cxx11abiFALSE,cp311,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.3/flash_attn-2.7.3%2Bcu11torch2.6cxx11abiFALSE-cp311-cp311-linux_x86_64.whl
v2.7.3,flash_attn-2.7.3+cu11torch2.6cxx11abiFALSE-cp312-cp312-linux_x86_64.whl,cu11,torch2.6,cxx11abiFALSE,cp312,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.3/flash_attn-2.7.3%2Bcu11torch2.6cxx11abiFALSE-cp312-cp312-linux_x86_64.whl
v2.7.3,flash_attn-2.7.3+cu11torch2.6cxx11abiFALSE-cp313-cp313-linux_x86_64.whl,cu11,torch2.6,cxx11abiFALSE,cp313,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.3/flash_attn-2.7.3%2Bcu11torch2.6cxx11abiFALSE-cp313-cp313-linux_x86_64.whl
v2.7.3,flash_attn-2.7.3+cu11torch2.6cxx11abiFALSE-cp39-cp39-linux_x86_64.whl,cu11,torch2.6,cxx11abiFALSE,cp39,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.3/flash_attn-2.7.3%2Bcu11torch2.6cxx11abiFALSE-cp39-cp39-linux_x86_64.whl
v2.7.3,flash_attn-2.7.3+cu11torch2.6cxx11abiTRUE-cp310-cp310-linux_x86_64.whl,cu11,torch2.6,cxx11abiTRUE,cp310,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.3/flash_attn-2.7.3%2Bcu11torch2.6cxx11abiTRUE-cp310-cp310-linux_x86_64.whl
v2.7.3,flash_attn-2.7.3+cu11torch2.6cxx11abiTRUE-cp311-cp311-linux_x86_64.whl,cu11,torch2.6,cxx11abiTRUE,cp311,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.3/flash_attn-2.7.3%2Bcu11torch2.6cxx11abiTRUE-cp311-cp311-linux_x86_64.whl
v2.7.3,flash_attn-2.7.3+cu11torch2.6cxx11abiTRUE-cp312-cp312-linux_x86_64.whl,cu11,torch2.6,cxx11abiTRUE,cp312,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.3/flash_attn-2.7.3%2Bcu11torch2.6cxx11abiTRUE-cp312-cp312-linux_x86_64.whl
v2.7.3,flash_attn-2.7.3+cu11torch2.6cxx11abiTRUE-cp313-cp313-linux_x86_64.whl,cu11,torch2.6,cxx11abiTRUE,cp313,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.3/flash_attn-2.7.3%2Bcu11torch2.6cxx11abiTRUE-cp313-cp313-linux_x86_64.whl
v2.7.3,flash_attn-2.7.3+cu11torch2.6cxx11abiTRUE-cp39-cp39-linux_x86_64.whl,cu11,torch2.6,cxx11abiTRUE,cp39,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.3/flash_attn-2.7.3%2Bcu11torch2.6cxx11abiTRUE-cp39-cp39-linux_x86_64.whl
v2.7.3,flash_attn-2.7.3+cu12torch2.1cxx11abiFALSE-cp310-cp310-linux_x86_64.whl,cu12,torch2.1,cxx11abiFALSE,cp310,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.3/flash_attn-2.7.3%2Bcu12torch2.1cxx11abiFALSE-cp310-cp310-linux_x86_64.whl
v2.7.3,flash_attn-2.7.3+cu12torch2.1cxx11abiFALSE-cp311-cp311-linux_x86_64.whl,cu12,torch2.1,cxx11abiFALSE,cp311,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.3/flash_attn-2.7.3%2Bcu12torch2.1cxx11abiFALSE-cp311-cp311-linux_x86_64.whl
v2.7.3,flash_attn-2.7.3+cu12torch2.1cxx11abiFALSE-cp39-cp39-linux_x86_64.whl,cu12,torch2.1,cxx11abiFALSE,cp39,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.3/flash_attn-2.7.3%2Bcu12torch2.1cxx11abiFALSE-cp39-cp39-linux_x86_64.whl
v2.7.3,flash_attn-2.7.3+cu12torch2.1cxx11abiTRUE-cp310-cp310-linux_x86_64.whl,cu12,torch2.1,cxx11abiTRUE,cp310,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.3/flash_attn-2.7.3%2Bcu12torch2.1cxx11abiTRUE-cp310-cp310-linux_x86_64.whl
v2.7.3,flash_attn-2.7.3+cu12torch2.1cxx11abiTRUE-cp311-cp311-linux_x86_64.whl,cu12,torch2.1,cxx11abiTRUE,cp311,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.3/flash_attn-2.7.3%2Bcu12torch2.1cxx11abiTRUE-cp311-cp311-linux_x86_64.whl
v2.7.3,flash_attn-2.7.3+cu12torch2.1cxx11abiTRUE-cp39-cp39-linux_x86_64.whl,cu12,torch2.1,cxx11abiTRUE,cp39,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.3/flash_attn-2.7.3%2Bcu12torch2.1cxx11abiTRUE-cp39-cp39-linux_x86_64.whl
v2.7.3,flash_attn-2.7.3+cu12torch2.2cxx11abiFALSE-cp310-cp310-linux_x86_64.whl,cu12,torch2.2,cxx11abiFALSE,cp310,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.3/flash_attn-2.7.3%2Bcu12torch2.2cxx11abiFALSE-cp310-cp310-linux_x86_64.whl
v2.7.3,flash_attn-2.7.3+cu12torch2.2cxx11abiFALSE-cp311-cp311-linux_x86_64.whl,cu12,torch2.2,cxx11abiFALSE,cp311,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.3/flash_attn-2.7.3%2Bcu12torch2.2cxx11abiFALSE-cp311-cp311-linux_x86_64.whl
v2.7.3,flash_attn-2.7.3+cu12torch2.2cxx11abiFALSE-cp312-cp312-linux_x86_64.whl,cu12,torch2.2,cxx11abiFALSE,cp312,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.3/flash_attn-2.7.3%2Bcu12torch2.2cxx11abiFALSE-cp312-cp312-linux_x86_64.whl
v2.7.3,flash_attn-2.7.3+cu12torch2.2cxx11abiFALSE-cp39-cp39-linux_x86_64.whl,cu12,torch2.2,cxx11abiFALSE,cp39,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.3/flash_attn-2.7.3%2Bcu12torch2.2cxx11abiFALSE-cp39-cp39-linux_x86_64.whl
v2.7.3,flash_attn-2.7.3+cu12torch2.2cxx11abiTRUE-cp310-cp310-linux_x86_64.whl,cu12,torch2.2,cxx11abiTRUE,cp310,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.3/flash_attn-2.7.3%2Bcu12torch2.2cxx11abiTRUE-cp310-cp310-linux_x86_64.whl
v2.7.3,flash_attn-2.7.3+cu12torch2.2cxx11abiTRUE-cp311-cp311-linux_x86_64.whl,cu12,torch2.2,cxx11abiTRUE,cp311,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.3/flash_attn-2.7.3%2Bcu12torch2.2cxx11abiTRUE-cp311-cp311-linux_x86_64.whl
v2.7.3,flash_attn-2.7.3+cu12torch2.2cxx11abiTRUE-cp312-cp312-linux_x86_64.whl,cu12,torch2.2,cxx11abiTRUE,cp312,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.3/flash_attn-2.7.3%2Bcu12torch2.2cxx11abiTRUE-cp312-cp312-linux_x86_64.whl
v2.7.3,flash_attn-2.7.3+cu12torch2.2cxx11abiTRUE-cp39-cp39-linux_x86_64.whl,cu12,torch2.2,cxx11abiTRUE,cp39,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.3/flash_attn-2.7.3%2Bcu12torch2.2cxx11abiTRUE-cp39-cp39-linux_x86_64.whl
v2.7.3,flash_attn-2.7.3+cu12torch2.3cxx11abiFALSE-cp310-cp310-linux_x86_64.whl,cu12,torch2.3,cxx11abiFALSE,cp310,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.3/flash_attn-2.7.3%2Bcu12torch2.3cxx11abiFALSE-cp310-cp310-linux_x86_64.whl
v2.7.3,flash_attn-2.7.3+cu12torch2.3cxx11abiFALSE-cp311-cp311-linux_x86_64.whl,cu12,torch2.3,cxx11abiFALSE,cp311,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.3/flash_attn-2.7.3%2Bcu12torch2.3cxx11abiFALSE-cp311-cp311-linux_x86_64.whl
v2.7.3,flash_attn-2.7.3+cu12torch2.3cxx11abiFALSE-cp312-cp312-linux_x86_64.whl,cu12,torch2.3,cxx11abiFALSE,cp312,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.3/flash_attn-2.7.3%2Bcu12torch2.3cxx11abiFALSE-cp312-cp312-linux_x86_64.whl
v2.7.3,flash_attn-2.7.3+cu12torch2.3cxx11abiFALSE-cp39-cp39-linux_x86_64.whl,cu12,torch2.3,cxx11abiFALSE,cp39,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.3/flash_attn-2.7.3%2Bcu12torch2.3cxx11abiFALSE-cp39-cp39-linux_x86_64.whl
v2.7.3,flash_attn-2.7.3+cu12torch2.3cxx11abiTRUE-cp310-cp310-linux_x86_64.whl,cu12,torch2.3,cxx11abiTRUE,cp310,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.3/flash_attn-2.7.3%2Bcu12torch2.3cxx11abiTRUE-cp310-cp310-linux_x86_64.whl
v2.7.3,flash_attn-2.7.3+cu12torch2.3cxx11abiTRUE-cp311-cp311-linux_x86_64.whl,cu12,torch2.3,cxx11abiTRUE,cp311,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.3/flash_attn-2.7.3%2Bcu12torch2.3cxx11abiTRUE-cp311-cp311-linux_x86_64.whl
v2.7.3,flash_attn-2.7.3+cu12torch2.3cxx11abiTRUE-cp312-cp312-linux_x86_64.whl,cu12,torch2.3,cxx11abiTRUE,cp312,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.3/flash_attn-2.7.3%2Bcu12torch2.3cxx11abiTRUE-cp312-cp312-linux_x86_64.whl
v2.7.3,flash_attn-2.7.3+cu12torch2.3cxx11abiTRUE-cp39-cp39-linux_x86_64.whl,cu12,torch2.3,cxx11abiTRUE,cp39,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.3/flash_attn-2.7.3%2Bcu12torch2.3cxx11abiTRUE-cp39-cp39-linux_x86_64.whl
v2.7.3,flash_attn-2.7.3+cu12torch2.4cxx11abiFALSE-cp310-cp310-linux_x86_64.whl,cu12,torch2.4,cxx11abiFALSE,cp310,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.3/flash_attn-2.7.3%2Bcu12torch2.4cxx11abiFALSE-cp310-cp310-linux_x86_64.whl
v2.7.3,flash_attn-2.7.3+cu12torch2.4cxx11abiFALSE-cp311-cp311-linux_x86_64.whl,cu12,torch2.4,cxx11abiFALSE,cp311,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.3/flash_attn-2.7.3%2Bcu12torch2.4cxx11abiFALSE-cp311-cp311-linux_x86_64.whl
v2.7.3,flash_attn-2.7.3+cu12torch2.4cxx11abiFALSE-cp312-cp312-linux_x86_64.whl,cu12,torch2.4,cxx11abiFALSE,cp312,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.3/flash_attn-2.7.3%2Bcu12torch2.4cxx11abiFALSE-cp312-cp312-linux_x86_64.whl
v2.7.3,flash_attn-2.7.3+cu12torch2.4cxx11abiFALSE-cp39-cp39-linux_x86_64.whl,cu12,torch2.4,cxx11abiFALSE,cp39,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.3/flash_attn-2.7.3%2Bcu12torch2.4cxx11abiFALSE-cp39-cp39-linux_x86_64.whl
v2.7.3,flash_attn-2.7.3+cu12torch2.4cxx11abiTRUE-cp310-cp310-linux_x86_64.whl,cu12,torch2.4,cxx11abiTRUE,cp310,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.3/flash_attn-2.7.3%2Bcu12torch2.4cxx11abiTRUE-cp310-cp310-linux_x86_64.whl
v2.7.3,flash_attn-2.7.3+cu12torch2.4cxx11abiTRUE-cp311-cp311-linux_x86_64.whl,cu12,torch2.4,cxx11abiTRUE,cp311,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.3/flash_attn-2.7.3%2Bcu12torch2.4cxx11abiTRUE-cp311-cp311-linux_x86_64.whl
v2.7.3,flash_attn-2.7.3+cu12torch2.4cxx11abiTRUE-cp312-cp312-linux_x86_64.whl,cu12,torch2.4,cxx11abiTRUE,cp312,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.3/flash_attn-2.7.3%2Bcu12torch2.4cxx11abiTRUE-cp312-cp312-linux_x86_64.whl
v2.7.3,flash_attn-2.7.3+cu12torch2.4cxx11abiTRUE-cp39-cp39-linux_x86_64.whl,cu12,torch2.4,cxx11abiTRUE,cp39,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.3/flash_attn-2.7.3%2Bcu12torch2.4cxx11abiTRUE-cp39-cp39-linux_x86_64.whl
v2.7.3,flash_attn-2.7.3+cu12torch2.5cxx11abiFALSE-cp310-cp310-linux_x86_64.whl,cu12,torch2.5,cxx11abiFALSE,cp310,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.3/flash_attn-2.7.3%2Bcu12torch2.5cxx11abiFALSE-cp310-cp310-linux_x86_64.whl
v2.7.3,flash_attn-2.7.3+cu12torch2.5cxx11abiFALSE-cp311-cp311-linux_x86_64.whl,cu12,torch2.5,cxx11abiFALSE,cp311,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.3/flash_attn-2.7.3%2Bcu12torch2.5cxx11abiFALSE-cp311-cp311-linux_x86_64.whl
v2.7.3,flash_attn-2.7.3+cu12torch2.5cxx11abiFALSE-cp312-cp312-linux_x86_64.whl,cu12,torch2.5,cxx11abiFALSE,cp312,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.3/flash_attn-2.7.3%2Bcu12torch2.5cxx11abiFALSE-cp312-cp312-linux_x86_64.whl
v2.7.3,flash_attn-2.7.3+cu12torch2.5cxx11abiFALSE-cp313-cp313-linux_x86_64.whl,cu12,torch2.5,cxx11abiFALSE,cp313,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.3/flash_attn-2.7.3%2Bcu12torch2.5cxx11abiFALSE-cp313-cp313-linux_x86_64.whl
v2.7.3,flash_attn-2.7.3+cu12torch2.5cxx11abiFALSE-cp39-cp39-linux_x86_64.whl,cu12,torch2.5,cxx11abiFALSE,cp39,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.3/flash_attn-2.7.3%2Bcu12torch2.5cxx11abiFALSE-cp39-cp39-linux_x86_64.whl
v2.7.3,flash_attn-2.7.3+cu12torch2.5cxx11abiTRUE-cp310-cp310-linux_x86_64.whl,cu12,torch2.5,cxx11abiTRUE,cp310,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.3/flash_attn-2.7.3%2Bcu12torch2.5cxx11abiTRUE-cp310-cp310-linux_x86_64.whl
v2.7.3,flash_attn-2.7.3+cu12torch2.5cxx11abiTRUE-cp311-cp311-linux_x86_64.whl,cu12,torch2.5,cxx11abiTRUE,cp311,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.3/flash_attn-2.7.3%2Bcu12torch2.5cxx11abiTRUE-cp311-cp311-linux_x86_64.whl
v2.7.3,flash_attn-2.7.3+cu12torch2.5cxx11abiTRUE-cp312-cp312-linux_x86_64.whl,cu12,torch2.5,cxx11abiTRUE,cp312,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.3/flash_attn-2.7.3%2Bcu12torch2.5cxx11abiTRUE-cp312-cp312-linux_x86_64.whl
v2.7.3,flash_attn-2.7.3+cu12torch2.5cxx11abiTRUE-cp313-cp313-linux_x86_64.whl,cu12,torch2.5,cxx11abiTRUE,cp313,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.3/flash_attn-2.7.3%2Bcu12torch2.5cxx11abiTRUE-cp313-cp313-linux_x86_64.whl
v2.7.3,flash_attn-2.7.3+cu12torch2.5cxx11abiTRUE-cp39-cp39-linux_x86_64.whl,cu12,torch2.5,cxx11abiTRUE,cp39,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.3/flash_attn-2.7.3%2Bcu12torch2.5cxx11abiTRUE-cp39-cp39-linux_x86_64.whl
v2.7.3,flash_attn-2.7.3+cu12torch2.6cxx11abiFALSE-cp310-cp310-linux_x86_64.whl,cu12,torch2.6,cxx11abiFALSE,cp310,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.3/flash_attn-2.7.3%2Bcu12torch2.6cxx11abiFALSE-cp310-cp310-linux_x86_64.whl
v2.7.3,flash_attn-2.7.3+cu12torch2.6cxx11abiFALSE-cp311-cp311-linux_x86_64.whl,cu12,torch2.6,cxx11abiFALSE,cp311,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.3/flash_attn-2.7.3%2Bcu12torch2.6cxx11abiFALSE-cp311-cp311-linux_x86_64.whl
v2.7.3,flash_attn-2.7.3+cu12torch2.6cxx11abiFALSE-cp312-cp312-linux_x86_64.whl,cu12,torch2.6,cxx11abiFALSE,cp312,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.3/flash_attn-2.7.3%2Bcu12torch2.6cxx11abiFALSE-cp312-cp312-linux_x86_64.whl
v2.7.3,flash_attn-2.7.3+cu12torch2.6cxx11abiFALSE-cp313-cp313-linux_x86_64.whl,cu12,torch2.6,cxx11abiFALSE,cp313,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.3/flash_attn-2.7.3%2Bcu12torch2.6cxx11abiFALSE-cp313-cp313-linux_x86_64.whl
v2.7.3,flash_attn-2.7.3+cu12torch2.6cxx11abiFALSE-cp39-cp39-linux_x86_64.whl,cu12,torch2.6,cxx11abiFALSE,cp39,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.3/flash_attn-2.7.3%2Bcu12torch2.6cxx11abiFALSE-cp39-cp39-linux_x86_64.whl
v2.7.3,flash_attn-2.7.3+cu12torch2.6cxx11abiTRUE-cp310-cp310-linux_x86_64.whl,cu12,torch2.6,cxx11abiTRUE,cp310,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.3/flash_attn-2.7.3%2Bcu12torch2.6cxx11abiTRUE-cp310-cp310-linux_x86_64.whl
v2.7.3,flash_attn-2.7.3+cu12torch2.6cxx11abiTRUE-cp311-cp311-linux_x86_64.whl,cu12,torch2.6,cxx11abiTRUE,cp311,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.3/flash_attn-2.7.3%2Bcu12torch2.6cxx11abiTRUE-cp311-cp311-linux_x86_64.whl
v2.7.3,flash_attn-2.7.3+cu12torch2.6cxx11abiTRUE-cp312-cp312-linux_x86_64.whl,cu12,torch2.6,cxx11abiTRUE,cp312,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.3/flash_attn-2.7.3%2Bcu12torch2.6cxx11abiTRUE-cp312-cp312-linux_x86_64.whl
v2.7.3,flash_attn-2.7.3+cu12torch2.6cxx11abiTRUE-cp313-cp313-linux_x86_64.whl,cu12,torch2.6,cxx11abiTRUE,cp313,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.3/flash_attn-2.7.3%2Bcu12torch2.6cxx11abiTRUE-cp313-cp313-linux_x86_64.whl
v2.7.3,flash_attn-2.7.3+cu12torch2.6cxx11abiTRUE-cp39-cp39-linux_x86_64.whl,cu12,torch2.6,cxx11abiTRUE,cp39,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.3/flash_attn-2.7.3%2Bcu12torch2.6cxx11abiTRUE-cp39-cp39-linux_x86_64.whl
v2.7.2.post1,flash_attn-2.7.2.post1+cu11torch2.1cxx11abiFALSE-cp310-cp310-linux_x86_64.whl,cu11,torch2.1,cxx11abiFALSE,cp310,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.2.post1/flash_attn-2.7.2.post1%2Bcu11torch2.1cxx11abiFALSE-cp310-cp310-linux_x86_64.whl
v2.7.2.post1,flash_attn-2.7.2.post1+cu11torch2.1cxx11abiFALSE-cp311-cp311-linux_x86_64.whl,cu11,torch2.1,cxx11abiFALSE,cp311,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.2.post1/flash_attn-2.7.2.post1%2Bcu11torch2.1cxx11abiFALSE-cp311-cp311-linux_x86_64.whl
v2.7.2.post1,flash_attn-2.7.2.post1+cu11torch2.1cxx11abiFALSE-cp39-cp39-linux_x86_64.whl,cu11,torch2.1,cxx11abiFALSE,cp39,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.2.post1/flash_attn-2.7.2.post1%2Bcu11torch2.1cxx11abiFALSE-cp39-cp39-linux_x86_64.whl
v2.7.2.post1,flash_attn-2.7.2.post1+cu11torch2.1cxx11abiTRUE-cp310-cp310-linux_x86_64.whl,cu11,torch2.1,cxx11abiTRUE,cp310,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.2.post1/flash_attn-2.7.2.post1%2Bcu11torch2.1cxx11abiTRUE-cp310-cp310-linux_x86_64.whl
v2.7.2.post1,flash_attn-2.7.2.post1+cu11torch2.1cxx11abiTRUE-cp311-cp311-linux_x86_64.whl,cu11,torch2.1,cxx11abiTRUE,cp311,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.2.post1/flash_attn-2.7.2.post1%2Bcu11torch2.1cxx11abiTRUE-cp311-cp311-linux_x86_64.whl
v2.7.2.post1,flash_attn-2.7.2.post1+cu11torch2.1cxx11abiTRUE-cp39-cp39-linux_x86_64.whl,cu11,torch2.1,cxx11abiTRUE,cp39,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.2.post1/flash_attn-2.7.2.post1%2Bcu11torch2.1cxx11abiTRUE-cp39-cp39-linux_x86_64.whl
v2.7.2.post1,flash_attn-2.7.2.post1+cu11torch2.2cxx11abiFALSE-cp310-cp310-linux_x86_64.whl,cu11,torch2.2,cxx11abiFALSE,cp310,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.2.post1/flash_attn-2.7.2.post1%2Bcu11torch2.2cxx11abiFALSE-cp310-cp310-linux_x86_64.whl
v2.7.2.post1,flash_attn-2.7.2.post1+cu11torch2.2cxx11abiFALSE-cp311-cp311-linux_x86_64.whl,cu11,torch2.2,cxx11abiFALSE,cp311,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.2.post1/flash_attn-2.7.2.post1%2Bcu11torch2.2cxx11abiFALSE-cp311-cp311-linux_x86_64.whl
v2.7.2.post1,flash_attn-2.7.2.post1+cu11torch2.2cxx11abiFALSE-cp312-cp312-linux_x86_64.whl,cu11,torch2.2,cxx11abiFALSE,cp312,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.2.post1/flash_attn-2.7.2.post1%2Bcu11torch2.2cxx11abiFALSE-cp312-cp312-linux_x86_64.whl
v2.7.2.post1,flash_attn-2.7.2.post1+cu11torch2.2cxx11abiFALSE-cp39-cp39-linux_x86_64.whl,cu11,torch2.2,cxx11abiFALSE,cp39,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.2.post1/flash_attn-2.7.2.post1%2Bcu11torch2.2cxx11abiFALSE-cp39-cp39-linux_x86_64.whl
v2.7.2.post1,flash_attn-2.7.2.post1+cu11torch2.2cxx11abiTRUE-cp310-cp310-linux_x86_64.whl,cu11,torch2.2,cxx11abiTRUE,cp310,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.2.post1/flash_attn-2.7.2.post1%2Bcu11torch2.2cxx11abiTRUE-cp310-cp310-linux_x86_64.whl
v2.7.2.post1,flash_attn-2.7.2.post1+cu11torch2.2cxx11abiTRUE-cp311-cp311-linux_x86_64.whl,cu11,torch2.2,cxx11abiTRUE,cp311,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.2.post1/flash_attn-2.7.2.post1%2Bcu11torch2.2cxx11abiTRUE-cp311-cp311-linux_x86_64.whl
v2.7.2.post1,flash_attn-2.7.2.post1+cu11torch2.2cxx11abiTRUE-cp312-cp312-linux_x86_64.whl,cu11,torch2.2,cxx11abiTRUE,cp312,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.2.post1/flash_attn-2.7.2.post1%2Bcu11torch2.2cxx11abiTRUE-cp312-cp312-linux_x86_64.whl
v2.7.2.post1,flash_attn-2.7.2.post1+cu11torch2.2cxx11abiTRUE-cp39-cp39-linux_x86_64.whl,cu11,torch2.2,cxx11abiTRUE,cp39,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.2.post1/flash_attn-2.7.2.post1%2Bcu11torch2.2cxx11abiTRUE-cp39-cp39-linux_x86_64.whl
v2.7.2.post1,flash_attn-2.7.2.post1+cu11torch2.3cxx11abiFALSE-cp310-cp310-linux_x86_64.whl,cu11,torch2.3,cxx11abiFALSE,cp310,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.2.post1/flash_attn-2.7.2.post1%2Bcu11torch2.3cxx11abiFALSE-cp310-cp310-linux_x86_64.whl
v2.7.2.post1,flash_attn-2.7.2.post1+cu11torch2.3cxx11abiFALSE-cp311-cp311-linux_x86_64.whl,cu11,torch2.3,cxx11abiFALSE,cp311,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.2.post1/flash_attn-2.7.2.post1%2Bcu11torch2.3cxx11abiFALSE-cp311-cp311-linux_x86_64.whl
v2.7.2.post1,flash_attn-2.7.2.post1+cu11torch2.3cxx11abiFALSE-cp312-cp312-linux_x86_64.whl,cu11,torch2.3,cxx11abiFALSE,cp312,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.2.post1/flash_attn-2.7.2.post1%2Bcu11torch2.3cxx11abiFALSE-cp312-cp312-linux_x86_64.whl
v2.7.2.post1,flash_attn-2.7.2.post1+cu11torch2.3cxx11abiFALSE-cp39-cp39-linux_x86_64.whl,cu11,torch2.3,cxx11abiFALSE,cp39,https://github.com/Dao-AILab/flash-attention/releases/download/v2.7.2.post1/flash_attn-2.7.2.post1%2Bcu11torch2.3cxx11abiFALSE-cp39-cp39-linux_x86_64.whl
